abyssin	2.94e-06
abyssinien	0.0
abâtardir	6.026999999999999e-06
abâtardi	1.0290000000000002e-06
abécédaire	1.0290000000000002e-06
abêti	3.969e-06
abêtir	1.8815999999999997e-05
abêtissement	7.938e-06
abîmer	0.000318843
abîme	0.00030296699999999996
acabit	2.3814e-05
acacia	9.334499999999998e-05
acadien	0.0
acadienne	0.0
académicien	2.2785e-05
académie	0.00013906200000000002
académique	1.6904999999999998e-05
académiquement	2.0580000000000005e-06
académisme	3.969e-06
académiser	1.0290000000000002e-06
acagnarder	1.0878e-05
acajou	2.3814e-05
acanthe	8.966999999999999e-06
acarien	1.0290000000000002e-06
acariâtre	2.2785e-05
accabler	0.000312816
accablant	7.9527e-05
accablement	5.4684e-05
accablé	8.0409e-05
accalmie	5.4684e-05
accalmir	1.0290000000000002e-06
accaparer	5.8652999999999996e-05
accaparant	1.0290000000000002e-06
accapareur	0.0
accastillage	2.94e-06
accelerando	2.0580000000000005e-06
accent	0.000669438
accenteur	0.0
accentuer	0.00023740499999999997
accentuation	2.0580000000000005e-06
accentué	2.2785e-05
accepter	0.002126502
acceptable	6.453299999999999e-05
acceptant	2.0580000000000005e-06
acceptation	6.453299999999999e-05
acception	6.9089999999999986e-06
accesseur	1.0290000000000002e-06
accessibilité	0.0
accessible	8.4378e-05
accession	1.7933999999999998e-05
accessit	1.0290000000000002e-06
accessoire	4.1748e-05
accessoirement	1.2936e-05
accessoiriser	0.0
accessoiriste	2.0580000000000005e-06
accident	0.00065856
accidenter	3.969e-06
accidentel	5.0715000000000005e-05
accidentellement	1.1907e-05
accidenté	2.0874e-05
acclamer	8.540699999999999e-05
acclamation	6.850199999999999e-05
acclimater	2.8811999999999998e-05
acclimatation	1.1907e-05
acclimatement	2.0580000000000005e-06
accointance	1.2936e-05
accointer	2.0580000000000005e-06
accoler	3.9689999999999994e-05
accolade	3.2781e-05
accolement	1.0290000000000002e-06
accolé	9.996e-06
accommoder	0.000208593
accommodant	6.9089999999999986e-06
accommodation	6.026999999999999e-06
accommodateur	1.0290000000000002e-06
accommodement	1.4847e-05
accompagner	0.0018295619999999999
accompagnant	3.969e-06
accompagnateur	1.4847e-05
accompagnement	3.7779e-05
accompagné	1.9844999999999997e-05
accompli	0.000154938
accomplir	0.0008114400000000001
accomplissement	6.5562e-05
accord	0.002001405
accorder	0.000997248
accordailles	1.0290000000000002e-06
accordement	1.0290000000000002e-06
accordeur	8.966999999999999e-06
accordo	1.0290000000000002e-06
accordé	1.5876e-05
accordéon	8.0409e-05
accordéoniste	2.4842999999999996e-05
accore	2.0580000000000005e-06
accort	9.996e-06
accoster	6.1593e-05
accostage	1.2936e-05
accostant	1.0290000000000002e-06
accoter	3.5721000000000006e-05
accotement	2.0874e-05
accotoir	1.0290000000000002e-06
accoté	1.0290000000000002e-06
accoucher	0.00010922099999999999
accouchant	0.0
accouchement	5.7623999999999996e-05
accoucheur	1.1907e-05
accouchée	1.6904999999999998e-05
accouder	0.00026019
accoudoir	7.643999999999999e-05
accoudé	6.026999999999999e-06
accoupler	4.7628e-05
accouplement	3.675e-05
accourir	0.00028003500000000004
accourcir	1.0290000000000002e-06
accoutrer	7.938e-06
accoutrement	3.9689999999999994e-05
accoutré	6.026999999999999e-06
accoutumer	0.00013406399999999998
accoutumance	1.8815999999999997e-05
accoutumé	7.35e-05
accouver	1.0290000000000002e-06
accra	0.0
accro	9.996e-06
accroc	4.5716999999999996e-05
accrocher	0.001468971
accrochage	2.1903e-05
accrochant	2.94e-06
accroche	3.969e-06
accroche-coeur	1.0878e-05
accrocheur	4.998e-06
accroché	5.1596999999999994e-05
accroire	7.938e-06
accroître	0.000163905
accroissement	1.8815999999999997e-05
accroupi	0.000121128
accroupir	0.000366471
accroupissement	2.94e-06
accru	4.4687999999999996e-05
accrue	1.0290000000000002e-06
accréditer	2.2785e-05
accréditation	0.0
accréditif	1.0290000000000002e-06
accrédité	3.969e-06
accrétion	0.0
accu	4.998e-06
accueil	0.000241374
accueillir	0.0008045309999999999
accueillant	7.452899999999999e-05
acculer	7.247099999999999e-05
acculturation	0.0
acculé	3.969e-06
accumuler	0.000360591
accumulateur	2.0580000000000005e-06
accumulation	5.5565999999999996e-05
accuser	0.000586971
accusateur	2.0874e-05
accusatif	1.0290000000000002e-06
accusation	0.000130095
accusatoire	0.0
accusé	3.1752e-05
accéder	0.000190659
accès	0.000349566
accélérer	0.000264159
accélérant	0.0
accélérateur	2.0580000000000005e-06
accélération	4.5716999999999996e-05
accéléré	2.9840999999999994e-05
ace	0.0
acellulaire	0.0
acerbe	1.7933999999999998e-05
acerbité	1.0290000000000002e-06
acetabulum	0.0
achalandage	1.0290000000000002e-06
achalander	1.0290000000000002e-06
achalandé	4.998e-06
achaler	0.0
achards	0.0
acharner	0.000332808
acharnement	0.000121128
acharné	7.9527e-05
achat	0.000249312
ache	2.94e-06
acheminer	9.0405e-05
acheminement	6.9089999999999986e-06
acheter	0.002181186
achetable	2.0580000000000005e-06
acheteur	8.0409e-05
achever	0.0011968740000000001
achevé	9.8343e-05
achillée	0.0
achondroplasie	0.0
achopper	1.1907e-05
achoppement	2.0580000000000005e-06
achèvement	2.6754e-05
achélème	2.4842999999999996e-05
acid jazz	0.0
acide	0.000122157
acidité	1.3964999999999998e-05
acidocétose	0.0
acidose	0.0
aciduler	6.026999999999999e-06
acidulé	2.2785e-05
acier	0.000506562
aciérie	3.969e-06
acmé	0.0
acné	1.2936e-05
acnéique	2.0580000000000005e-06
acolyte	2.8811999999999998e-05
acompte	1.6904999999999998e-05
aconier	1.0290000000000002e-06
aconit	4.998e-06
acoquiner	1.4847e-05
acouphène	0.0
acoustique	1.1907e-05
acqua-toffana	1.0290000000000002e-06
acquérir	0.00043600199999999995
acquiescer	0.00018272099999999997
acquiescement	4.1748e-05
acquis	9.2316e-05
acquisition	5.5565999999999996e-05
acquit	3.2781e-05
acquitter	0.000100254
acquittement	4.998e-06
acquitté	4.998e-06
acquéreur	1.5876e-05
acquêt	2.94e-06
acra	2.0580000000000005e-06
acre	6.026999999999999e-06
acrimonie	1.1907e-05
acrimonieux	2.0580000000000005e-06
acrimonieusement	1.0290000000000002e-06
acrobate	6.0564e-05
acrobatie	3.7779e-05
acrobatique	1.4847e-05
acrobatiquement	1.0290000000000002e-06
acrocéphale	1.0290000000000002e-06
acromion	2.0580000000000005e-06
acronyme	1.0290000000000002e-06
acrophobie	0.0
acropole	1.1907e-05
acrostiche	0.0
acrotère	1.0290000000000002e-06
acrylique	6.026999999999999e-06
acrylonitrile	0.0
acré	2.94e-06
acter	1.0290000000000002e-06
acte	0.00084231
acteur	0.000563157
actif	0.000200655
actine	0.0
actinie	6.026999999999999e-06
action	0.001285221
action painting	1.0290000000000002e-06
actionner	8.2467e-05
actionnaire	1.0878e-05
actionnariat	0.0
actionnement	1.0290000000000002e-06
actionneur	0.0
activer	9.7314e-05
activant	1.0290000000000002e-06
activateur	0.0
activation	1.0290000000000002e-06
activement	5.1596999999999994e-05
activisme	2.94e-06
activiste	6.9089999999999986e-06
activité	0.000572124
activé	1.0290000000000002e-06
actuaire	0.0
actualisation	1.0290000000000002e-06
actualiser	4.998e-06
actualité	0.000128184
actuariel	0.0
actuation	0.0
actuel	0.000303996
actuellement	0.000245343
acuité	4.6746e-05
acumen	1.0290000000000002e-06
acuponcteur	0.0
acuponcture	0.0
acupuncteur	1.0290000000000002e-06
acupuncture	6.026999999999999e-06
acéphale	2.0580000000000005e-06
acérer	1.4847e-05
acéré	3.5721000000000006e-05
acétate	2.0580000000000005e-06
acétique	1.0290000000000002e-06
acétone	3.969e-06
acétylcholine	0.0
acétylsalicylique	0.0
acétylène	2.8811999999999998e-05
ad hoc	1.1907e-05
ad infinitum	0.0
ad libitum	2.0580000000000005e-06
ad limina	1.0290000000000002e-06
ad majorem dei gloriam	2.0580000000000005e-06
ad nutum	1.0290000000000002e-06
ad patres	3.969e-06
ad vitam aeternam	2.94e-06
ada	0.0
adage	1.0878e-05
adagio	1.0290000000000002e-06
adamantin	2.94e-06
adamique	2.0580000000000005e-06
adapter	0.000184779
adaptabilité	0.0
adaptable	2.94e-06
adaptateur	6.026999999999999e-06
adaptatif	1.0290000000000002e-06
adaptation	6.850199999999999e-05
addenda	0.0
addendum	1.0290000000000002e-06
addiction	1.0290000000000002e-06
additif	0.0
addition	0.00014009099999999998
additionner	3.8808e-05
additionnel	4.998e-06
adducteur	0.0
adduction	2.0580000000000005e-06
adent	0.0
adepte	4.1748e-05
adhérer	7.452899999999999e-05
adhérence	7.938e-06
adhérent	3.969e-06
adhésif	1.1907e-05
adhésion	9.628499999999999e-05
adieu	0.000559188
adipeux	1.8815999999999997e-05
adipique	0.0
adiposité	1.0290000000000002e-06
adire	0.0
adja	1.4847e-05
adjacent	1.3964999999999998e-05
adjectif	2.0580000000000005e-06
adjoindre	4.3658999999999997e-05
adjoint	3.1752e-05
adjonction	6.026999999999999e-06
adjudant	0.000326781
adjudant-chef	3.9689999999999994e-05
adjudant-major	0.0
adjudication	2.94e-06
adjuger	9.996e-06
adjupète	2.0580000000000005e-06
adjurer	4.3658999999999997e-05
adjuration	4.998e-06
adjutrice	1.0290000000000002e-06
adjuvant	2.0580000000000005e-06
admettre	0.000874062
administrer	0.00011818799999999999
administrant	1.0290000000000002e-06
administrateur	6.953100000000001e-05
administratif	0.000162876
administration	0.00038837400000000003
administrativement	2.0580000000000005e-06
administré	2.3814e-05
admirer	0.001002246
admirable	0.000463785
admirablement	6.953100000000001e-05
admirateur	3.969e-06
admiratif	0.00010231199999999999
admiration	0.00048069
admirativement	2.94e-06
admis	2.8811999999999998e-05
admissibilité	1.0290000000000002e-06
admissible	8.966999999999999e-06
admission	2.6754e-05
admixtion	1.0290000000000002e-06
admonester	8.966999999999999e-06
admonestation	6.9089999999999986e-06
admonition	2.94e-06
ado	2.94e-06
adobe	0.0
adolescence	0.00020256599999999997
adolescent	0.00010922099999999999
adon	0.0
adonc	1.0290000000000002e-06
adoncques	1.0290000000000002e-06
adonies	1.0290000000000002e-06
adonis	0.0
adoniser	1.0290000000000002e-06
adonner	8.4378e-05
adopter	0.00043894199999999995
adoptable	1.0290000000000002e-06
adoptant	1.0290000000000002e-06
adoptif	4.968599999999999e-05
adoption	4.2777e-05
adopté	1.8815999999999997e-05
adorer	0.0006554730000000001
adorable	0.000117159
adorablement	3.969e-06
adorant	2.94e-06
adorateur	2.6754e-05
adoration	7.452899999999999e-05
adorner	6.9089999999999986e-06
ados	3.969e-06
adosser	0.00024828299999999997
adossé	4.998e-06
adouber	4.998e-06
adoubement	3.969e-06
adouci	4.998e-06
adoucir	0.00016184699999999998
adoucissant	2.0580000000000005e-06
adoucissement	8.966999999999999e-06
adoucisseur	2.0580000000000005e-06
adp	0.0
adragant	1.0290000000000002e-06
adresser	0.0014411880000000001
adressage	0.0
adresse	0.00073206
adret	1.0290000000000002e-06
adriatique	2.0580000000000005e-06
adroit	7.144200000000001e-05
adroitement	2.8811999999999998e-05
adrénaline	9.996e-06
aduler	2.3814e-05
adulateur	1.0290000000000002e-06
adulation	1.1907e-05
adultat	2.0580000000000005e-06
adulte	0.00016184699999999998
adultère	2.3814e-05
adultérer	2.0580000000000005e-06
adultération	1.0290000000000002e-06
adultérin	4.998e-06
advenir	0.00013803300000000003
adventice	2.94e-06
adventiste	0.0
advenu	1.0290000000000002e-06
adverbe	8.966999999999999e-06
adversaire	0.000369558
adverse	6.3504e-05
adversité	3.1752e-05
adénine	0.0
adénocarcinome	0.0
adénome	1.0290000000000002e-06
adénopathie	0.0
adénosine	0.0
adénovirus	0.0
adéquat	7.055999999999999e-05
adéquatement	0.0
adéquation	4.998e-06
aegipan	1.0290000000000002e-06
affabilité	1.8815999999999997e-05
affable	5.5565999999999996e-05
affablement	2.94e-06
affabulation	1.7933999999999998e-05
affabulateur	0.0
affabuler	3.969e-06
affacturage	0.0
affadir	1.9844999999999997e-05
affadissement	2.94e-06
affaibli	3.7779e-05
affaiblir	0.00011524799999999999
affaiblissant	0.0
affaiblissement	2.1903e-05
affairer	0.000196686
affaire	0.0037246859999999996
affairement	7.938e-06
affairisme	1.0290000000000002e-06
affairiste	2.0580000000000005e-06
affairé	3.8808e-05
affaisser	0.000164934
affaissement	2.2785e-05
affaler	0.000206535
affalement	2.0580000000000005e-06
affamer	5.4684e-05
affamant	1.0290000000000002e-06
affamé	8.937599999999999e-05
affect	0.0
affecter	0.00037249799999999997
affectation	7.7469e-05
affectif	4.2777e-05
affection	0.000458934
affectionner	6.0564e-05
affectionné	6.026999999999999e-06
affectivement	2.94e-06
affectivité	6.026999999999999e-06
affectueux	0.000214473
affectueusement	4.968599999999999e-05
affecté	4.1748e-05
affermir	8.2467e-05
affermissement	2.0580000000000005e-06
afficher	0.000283122
affichage	2.1903e-05
affichant	1.0290000000000002e-06
affiche	0.00029194199999999995
affichette	1.9844999999999997e-05
afficheur	3.969e-06
affichiste	2.94e-06
affidavit	0.0
affidé	3.969e-06
affiler	1.0290000000000002e-06
affilier	1.0878e-05
affiliation	2.0580000000000005e-06
affilié	3.969e-06
affilé	6.1593e-05
affin	0.0
affiner	4.968599999999999e-05
affinage	1.0290000000000002e-06
affinement	2.94e-06
affinité	6.5562e-05
affiné	3.969e-06
affiquet	1.0290000000000002e-06
affirmer	0.000933597
affirmatif	2.7782999999999998e-05
affirmation	9.4374e-05
affirmative	8.966999999999999e-06
affirmativement	1.0878e-05
affixé	1.0290000000000002e-06
afflanquer	1.0290000000000002e-06
affleurer	8.8347e-05
affleurant	2.0580000000000005e-06
affleurement	1.2936e-05
affliction	4.0719e-05
affliger	8.7465e-05
affligeant	2.3814e-05
affligé	2.1903e-05
affluer	0.00011025
affluence	3.8808e-05
affluent	6.026999999999999e-06
afflux	3.3809999999999996e-05
affoler	0.00030193799999999997
affolant	3.7779e-05
affolement	7.849799999999999e-05
affolé	0.00016890299999999998
affouage	2.0580000000000005e-06
affouiller	2.0580000000000005e-06
affouillement	2.0580000000000005e-06
affranchi	2.6754e-05
affranchir	0.00016787399999999999
affranchissement	6.9089999999999986e-06
affre	3.469199999999999e-05
affreux	0.000580062
affreusement	8.2467e-05
affriander	3.969e-06
affrioler	3.969e-06
affriolant	2.94e-06
affront	5.6594999999999996e-05
affronter	0.000329721
affrontement	5.9535e-05
affronté	3.969e-06
affréter	6.9089999999999986e-06
affrètement	0.0
affréteur	1.0290000000000002e-06
affubler	9.628499999999999e-05
affublement	2.0580000000000005e-06
affublé	6.9089999999999986e-06
affurer	2.1903e-05
affusion	1.0290000000000002e-06
afférent	4.998e-06
afféterie	6.026999999999999e-06
affété	1.0290000000000002e-06
affût	0.000166845
affûter	5.3654999999999994e-05
affûtage	2.0580000000000005e-06
affûteur	1.0290000000000002e-06
afghan	9.996e-06
aficionado	9.996e-06
afin	1.3964999999999998e-05
afin d	1.0290000000000002e-06
afin de	0.0006347459999999999
afin qu	0.0
afin que	0.00021947099999999997
africain	0.000177723
africanisme	0.0
afrikaans	0.0
afrikaner	0.0
afro	3.969e-06
afro-américain	0.0
afro-asiatique	0.0
afro-brésilien	0.0
afro-cubain	1.0290000000000002e-06
after-shave	9.996e-06
aga	8.8347e-05
agace	6.026999999999999e-06
agacer	0.000450996
agacement	0.000111279
agacerie	7.938e-06
agaceur	1.0290000000000002e-06
agame	0.0
agami	1.0290000000000002e-06
agapanthe	1.0290000000000002e-06
agape	9.996e-06
agar-agar	1.0290000000000002e-06
agasse	1.0290000000000002e-06
agate	1.7933999999999998e-05
agathe	2.0580000000000005e-06
agave	6.9089999999999986e-06
agaçant	6.1593e-05
age	6.9089999999999986e-06
agence	0.000261219
agencer	4.2777e-05
agencement	2.7782999999999998e-05
agenda	8.937599999999999e-05
agenouiller	0.000342657
agenouillement	3.969e-06
agenouillé	3.469199999999999e-05
agent	0.000577122
aggiornamento	1.0290000000000002e-06
agglo	1.0290000000000002e-06
agglomérer	2.3814e-05
agglomérat	6.9089999999999986e-06
agglomération	3.1752e-05
aggloméré	6.9089999999999986e-06
agglutiner	9.628499999999999e-05
agglutinatif	1.0290000000000002e-06
agglutination	2.0580000000000005e-06
agglutinement	1.0290000000000002e-06
agglutinogène	1.0290000000000002e-06
aggraver	0.000154938
aggravant	7.938e-06
aggravation	1.0878e-05
aggrave	0.0
aggravée	1.0290000000000002e-06
agha	1.0290000000000002e-06
agir	0.0032300309999999995
agile	7.35e-05
agilité	4.968599999999999e-05
agio	1.0290000000000002e-06
agioteur	1.0290000000000002e-06
agissant	9.996e-06
agissement	1.5876e-05
agit-prop	0.0
agiter	0.001311093
agitant	2.0580000000000005e-06
agitateur	2.7782999999999998e-05
agitation	0.00031384500000000004
agitato	1.0290000000000002e-06
agité	0.00014494199999999998
aglagla	1.0290000000000002e-06
agnat	1.0290000000000002e-06
agnathe	1.0290000000000002e-06
agneau	0.00012906599999999997
agneler	6.9089999999999986e-06
agnelage	1.0290000000000002e-06
agnelet	1.0290000000000002e-06
agneline	1.0290000000000002e-06
agnel	6.026999999999999e-06
agnosie	0.0
agnostique	6.9089999999999986e-06
agnus dei	2.0580000000000005e-06
agnus-dei	1.0290000000000002e-06
agonie	0.000214473
agonir	1.3964999999999998e-05
agonique	0.0
agoniser	7.849799999999999e-05
agonisant	3.3809999999999996e-05
agoniste	1.0290000000000002e-06
agora	9.996e-06
agoraphobe	0.0
agoraphobie	1.0290000000000002e-06
agouti	6.026999999999999e-06
agoyate	6.026999999999999e-06
agrafer	3.469199999999999e-05
agrafage	0.0
agrafe	3.5721000000000006e-05
agrafeur	0.0
agrafeuse	2.0580000000000005e-06
agrainage	1.0290000000000002e-06
agraire	7.938e-06
agrandir	0.00023740499999999997
agrandissement	2.4842999999999996e-05
agrandisseur	3.969e-06
agranulocytose	0.0
agrarien	2.0580000000000005e-06
agresser	4.3658999999999997e-05
agresseur	3.969e-06
agressif	0.000233436
agression	9.0405e-05
agressivement	1.4847e-05
agressivité	7.35e-05
agreste	1.1907e-05
agricher	2.0580000000000005e-06
agricole	0.000108192
agriculteur	2.5872e-05
agriculture	4.0719e-05
agripper	0.000258279
agrippant	2.0580000000000005e-06
agrippement	1.0290000000000002e-06
agro	2.94e-06
agro-alimentaire	0.0
agroalimentaire	0.0
agronome	4.998e-06
agronomie	1.0290000000000002e-06
agronomique	1.0290000000000002e-06
agroville	1.0290000000000002e-06
agrume	7.938e-06
agréger	1.1907e-05
agrès	1.4847e-05
agréer	7.452899999999999e-05
agréable	0.000529347
agréablement	5.3654999999999994e-05
agrég	0.0
agrégat	8.966999999999999e-06
agrégatif	2.0580000000000005e-06
agrégation	4.3658999999999997e-05
agrégative	1.0290000000000002e-06
agrégé	2.94e-06
agrément	0.000105252
agrémenter	8.3496e-05
agrémenté	2.0580000000000005e-06
agréé	9.996e-06
aguardiente	0.0
aguerri	1.4847e-05
aguerrir	1.1907e-05
aguichage	0.0
aguicher	1.2936e-05
aguichant	7.938e-06
aguiche	0.0
aguicheur	6.9089999999999986e-06
aguiller	0.0
ah	0.004368252
ahan	7.938e-06
ahaner	3.1752e-05
ahanant	6.026999999999999e-06
ahanement	4.998e-06
ahi	3.969e-06
ahou	0.0
ahuri	0.00011318999999999999
ahurir	4.968599999999999e-05
ahurissant	3.1752e-05
ahurissement	2.6754e-05
aicher	0.0
aider	0.002332155
aide	0.000816438
aide-bourreau	2.0580000000000005e-06
aide-comptable	1.0290000000000002e-06
aide-cuisinier	2.0580000000000005e-06
aide-infirmier	0.0
aide-jardinier	1.0290000000000002e-06
aide-major	2.0580000000000005e-06
aide-mémoire	6.026999999999999e-06
aide-ménagère	3.969e-06
aide-pharmacien	1.0290000000000002e-06
aide-soignant	3.969e-06
aigle	0.000166845
aiglefin	1.0290000000000002e-06
aiglon	1.3964999999999998e-05
aigre	0.00015390899999999998
aigre-doux	1.8815999999999997e-05
aigrelet	5.2626e-05
aigrement	2.0874e-05
aigret	9.996e-06
aigrette	3.8808e-05
aigreur	6.3504e-05
aigri	1.5876e-05
aigrir	3.0723e-05
aigu	0.000471723
aiguade	2.0580000000000005e-06
aiguail	3.969e-06
aiguer	0.0
aigue-marine	1.1907e-05
aiguiller	4.7628e-05
aiguillage	3.1752e-05
aiguillat	0.0
aiguille	0.000502593
aiguillette	2.94e-06
aiguilleur	6.026999999999999e-06
aiguillon	3.675e-05
aiguillonner	2.2785e-05
aiguillonnant	1.0290000000000002e-06
aiguillée	3.969e-06
aiguiser	0.000108192
aiguiseur	0.0
aiguisoir	1.0290000000000002e-06
aiguisé	2.4842999999999996e-05
aiguière	3.969e-06
ail	0.000117159
aile	0.000888909
aileron	2.1903e-05
ailette	7.938e-06
ailier	1.9844999999999997e-05
ailler	8.966999999999999e-06
aller	0.041967471
ailleurs	0.005091345000000001
ailer	1.0878e-05
ailé	4.4687999999999996e-05
aimer	0.011695467
aimable	0.000430122
aimablement	5.6594999999999996e-05
aimant	3.9689999999999994e-05
aimanter	3.3809999999999996e-05
aimantation	6.9089999999999986e-06
aimeur	1.0290000000000002e-06
aimé	0.00018771899999999998
ain	0.0
aine	4.0719e-05
ains	0.0
ainsi	0.006901061999999999
air	0.010154907
air bag	0.0
air-air	0.0
air-mer	0.0
air-sol	0.0
airain	2.4842999999999996e-05
airbag	0.0
airbus	0.0
aire	7.5558e-05
airedale	0.0
airelle	6.026999999999999e-06
ais	6.9089999999999986e-06
aisance	0.000226527
aise	2.0874e-05
aisseau	0.0
aisselle	0.00013215299999999998
aisé	0.000114219
aisément	0.000171843
aixois	1.0290000000000002e-06
ajaccienne	1.0290000000000002e-06
ajax	1.0290000000000002e-06
ajiste	1.0290000000000002e-06
ajointer	2.94e-06
ajonc	2.4842999999999996e-05
ajourer	2.0874e-05
ajourner	1.2936e-05
ajournement	2.0580000000000005e-06
ajourné	1.0290000000000002e-06
ajour	2.0580000000000005e-06
ajouré	3.9689999999999994e-05
ajout	6.9089999999999986e-06
ajouter	0.003302502
ajoute	3.969e-06
ajouté	1.0878e-05
ajuster	0.000153027
ajustable	1.0290000000000002e-06
ajustage	2.0580000000000005e-06
ajustement	1.2936e-05
ajusteur	8.966999999999999e-06
ajusture	1.0290000000000002e-06
ajusté	4.7628e-05
ajutage	0.0
akkadien	0.0
